review_id,review_body,stars,product_category
es_0706650,Malísima calidad un lavado,Negativa,apparel
es_0533888,No llegó y mira que han hecho esperar 5 semanas...así que no puedo calificar el producto pero sí la mala logística,Negativa,pc
es_0234341,Llega tarde y roto un desastre,Negativa,home
es_0624285,No venía claro y están en Francés 😅,Negativa,other
es_0425324,"Las baterías dejaron de cargar a las pocas semanas. Además hincharon, con lo que no encajaban perfectamente en el compartimento de la cámara. No recomendable.",Negativa,camera
es_0884607,"Yo creo que no es la original se va enseguida el olor, no dura ni 5 mn.",Negativa,beauty
es_0949339,Pone que es compatible con citroen C3 pero el plástico de abajo tiene otra forma. Mi mecanico ha podido ponerla reutilizando el plastico del cambio anterior,Negativa,home_improvement
es_0863216,Cargó bien la primera vez. La carga duró casi tres días . Luego no ha vuelto a cargar ni encender. Mientras estuvo encendido funcionó y la App de android (se llama flagfit) se conectó. La App se colgaba siempre al intentar al intentar mostrar las gráficas de sueño asi que nunca pude verlas. Parece que la correa es fija y no se puede reemplazar. Hace una medida de la presión arterial pero ni idea de como la hace porque no se nota movimiento ni presión (me queda la duda de que la mediad sea inventada) Procedo a solicitar la devolución.,Negativa,wireless
es_0256289,"Se rompió la correa antes de una semana, funcionamiento excelente y lo cierto es que es un pulsómetro precioso.",Negativa,sports
es_0320817,"Es verdad que son baratas, pero esperaba más calidad y mejores acabados de una marca como Burrito Blanco. Las he devuelto.",Negativa,home
es_0029918,"Después de 3 sesiones al nivel 5 en un tatuaje pequeño, puedo decir que para tatuajes no funciona. Tenía mucha fe en que lo iba a bajar de color, pero sigue igual de tonalidad . El Mole quema la capa de piel de afuera pero no llega a penetrar la tinta. No dudo que sirva para eliminar manchas en la piel.",Negativa,beauty
es_0165857,"Lo he utilizado en casa y fenomenal pero en cuanto pones un pie en la calle el auricular izquierdo falla exageradamente !!! Los auriculares a los que me refiero son los grises de la foto y los he probado con mi iphone X.La prueba la he echo dos dias PASEANDO o sea ni corriendo,ni saltando y aun y todo falla una barbaridad el auricular izquierdo",Negativa,electronics
es_0671842,"No funcionan, me duelen mas los ojos con ellas. Ademas no os fiéis de las valoraciones de 5 estrellas porque regalan 5 euros a quien le de buena valoracion.",Negativa,wireless
es_0625223,"El cable llegó en el plazo estipulado, tiene buen aspecto pero no funciona desde el primer dia. Lo he probado en diferentes puertos USB",Negativa,pc
es_0312406,Lo usé como punto de apoyo en el baño y se cae sin tocarlo. No es fiable. Queda muy pegado cuando lo coloco y se cae sólo después de pocos minutos.,Negativa,home
es_0321433,Una de las lámparas le faltaba una patilla por lo cual no se instala va del todo bien. La otra bombilla cada 40 segundos hacía un ligero parpadeo he decidido devolver el pedido,Negativa,automotive
es_0433980,"Las caracteristicas perecen buenas y la plancha parece resistente. Pero el golpe de vapor solo funciona en temperatura máxima y incluso cuando no uso el golpe de vapor, solo el vapor continuo a temperatura média, mi ropas se quedan llenas de manchas de agua. Talvez sea un producto defectuoso, voy a intentar devolverlo.",Negativa,kitchen
es_0632141,"No sirven para nada no son impermeables, no cubren nisiquiera un sofá pequeño pq ls medidas no cuadran y se llenan de pelusillas",Negativa,home
es_0421056,"Solo lleva la funda nórdica , jamas me he comprado una que no lleva la funda de almohada , estoy decepcionada",Negativa,home
es_0027327,"Son fáciles de usar y cómodos, el único inconveniente es que no tiene casi de volumen a mi hijo le cuesta escuchar",Negativa,electronics
es_0139032,El bote llego abierto,Negativa,drugstore
es_0450778,No tiene mucha potencia y no hace lo que esperaba,Negativa,kitchen
es_0605396,"Sin más. Hay libros de poesia, incluso de prosa poética, para mi gusto, mejores que este.",Negativa,book
es_0950095,"Si meces la cuna, tienes que asumir el riesgo q pueda caer el móvil a tu bebe. El sistema de agarre es hacer un nudo",Negativa,toy
es_0147234,"Viene sin tornillos, una compra para tirar a la basura El material parece de buena calidad, pero no lo he podido probar ya que perdí el tornillo del reloj",Negativa,watch
es_0310051,Ha venido muy pequeño no era una talla L parecía más una xxs,Negativa,sports
es_0865594,La tira se despega tendré que comprar otra cinta para pegarla el resto bien,Negativa,home
es_0593586,"Lo he pedido para Reyes y, hoy dia 4, lo abro y cual es mi sorpresa de que me ha llegado roto, creo incluso que es hasta una devolucion de otro cliente porque viene con una pegatina de ellos, y no ha sido por la agencia si no por lo mal que estaba embalado, han intentado meter dos cosas en una caja donde no cabian. Ahora tengo que salir a buscar el articulo a otra tienda... muy mal por Amazon. Muy decepcionada con el servicio de Amazon.",Negativa,toy
es_0584892,Le duró a mi gata 2 días.La plaquita q tiene se cae con mucha facilidad.En absoluto practico.,Negativa,pet_products
es_0681965,"La calidad no es muy buena, esperaba mas Las cremalleras quedan muy flojas ,no dan seguridad Pocos bolsillos interiores y los que tiene son pequeños",Negativa,pc
es_0267434,"practicamente el producto es como los de plástico normales y por supuesto de precio inferior,,,,muy caro para el producto en si",Negativa,home
es_0293664,No tiene enfoque manual . Menus muy justos. Bordes de imagen borrosos. Difícil enfoque.,Negativa,other
es_0117602,"La bolsa tiene buena pinta, es bonita, dibujo por un lado, color liso por el otro. Tiene una capacidad aceptable para 1 ó 2 personas, si quieres llevar 1 ó 2 toallas, unas chanclas, crema y tablet o libro, no para mucho. Para un uso familiar, que además llevas algún juguete... no recomendaría su compra. El bolsillo interior como veis en la foto está cosido justo al borde de la cremallera, el hecho de no estar pegado al lateral, como entiendo debería de ser, una vez llena la bolsa dificulta el cierre de la cremallera, no sólo por estar pegado a está si no por que al tener cosas en el interior chocaría con las mismas. La bolsa ""estrecha"" en la zona de arriba, vamos que la zona de la cremallera no es muy ancha y en la zona de la asas queda la cosa queda un poco tirante si va llena. Yo la llene un poco y a la primera cerrada de cremallera, ésta abrió por la mitad. La cremallera se ve endeble y pequeña para el tipo, tamaño y uso de la bolsa. En conclusión, no volvería a comprarla y no recomiendo su compra.",Negativa,luggage
es_0598254,Espera mejor calidad en el producto y también más estabilidad ya que cuando colocas el reloj y el móvil a veces pierde estabilidad y el cable tira mucho del móvil.,Negativa,pc
es_0960258,Poco puedo opinar sobre sus funciones si tras 56 días el silbato no ha llegado... E insisten de que espere todavía más.,Negativa,sports
es_0272532,"Además de endeble, las llamadas (conversaciones) se escuchan fatal por culpa del tipo de plástico. Me tendré que comprar otra funda. Lo barato sale carl.",Negativa,wireless
es_0737895,Muy muy lento. Pero bueno hace la función... es un movil secundario. Si fuera el de día a día no lo recomiendo,Negativa,electronics
es_0027617,El material exterior está bien. Lo malo que nada más abrirlo se despegó el cierre y al final no lo he usado.,Negativa,wireless
es_0187140,Ventosas defectuosas y he tenido que adquirir otas. La idea parece buena y cumple su cometido pero no esperéis gran cosa.,Negativa,drugstore
es_0576135,"La bola es demasiado pequeña. No caben las bolas de pienso de mi perro. Supongo que valdrá para perros pequeños, al mío sólo le sirve para jugar como una pelota.",Negativa,pet_products
es_0108064,"El producto no se corresponde con lo publicitado, la clavija de conexión no es compatible con UE y no trae adaptador. El vendedor aseguraba que no me lo vendió, así que opte por devolver el producto sin probarlo.",Negativa,toy
es_0224009,"El producto no está mal... un poco inestable..para uso ocasional.. Lo que no me ha parecido bien, es que el proveedor no proporciona factura!! ATENCIÓN!!!",Negativa,home
es_0568406,Para carne no corta nada. Es mas barata que otras del mercado pero no sirve para nada.,Negativa,kitchen
es_0906985,"Espantosa, recibí el producto erróneo y no el que pedí, después de esperar mucho tiempo...",Negativa,shoes
es_0547239,"Y, aunque a mi hija le gusta mucho le dura poco montado ya que es super endeble. En tal de que lo coge o mueve se desmonta por completo. Las piezas deberian tener mejor anclaje entre si.",Negativa,toy
es_0332820,"El aparatito es bonito y queda muy bien en cualquier sitio ( en mi caso oficina). Le puse unas gotas de aceite de humidificador y cuando se termino el agua, no pude abrir el aparato porque se había pegado la tapa con el vaso por lo tanto directo a la basura.... no sé si con solo agua funcionará bien.",Negativa,drugstore
es_0046547,No cumple con lo que yo esperaba las láminas son muy muy finas y por lo menos en mi caso y para mí no es buen material,Negativa,toy
es_0624049,Estan secos por dentro o no tienen tinta no los comprare mas por que engañan al cliente y me parece fatal,Negativa,office_product
es_0230709,El adaptador de Go Pro no encaja con el tornillo.,Negativa,camera
es_0644472,"La manguera es de calidad, sobre todo los enganches metálicos, que da mucha sensación de robustez. El problema que le he visto es que no llega a los 15 metros. He apurado a cruzarme toda la casa, que son 11 metros de largo, y apenas ha llegado, por lo que el motivo principal de la compra, que eran esos 15 metros, no me lo cumple.",Negativa,lawn_and_garden
es_0916914,No me funciona el cable lightning conector con el iphone 6s plus. Me refiero a usar directamente el cable que trae la batería. Si le pongo el cable de mi iPhone si funciona pero lo que quería es no tener que llevar cables sueltos,Negativa,wireless
es_0656851,Los patines no se corresponden al 100% con la foto. Además el material es demasiado rígido y a mi sobrino le molesta.,Negativa,toy
es_0297897,"Hace su función, pero se escucha muy bajo. Tienes que ponertelo a la oreja para escuchar la hora",Negativa,watch
es_0743542,Ha llegado sin tres piezas: la puerta del horno y dos baldas,Negativa,toy
es_0559078,No me gusta no marca bien y cuando lavas l ropa se va borrando,Negativa,other
es_0564111,"Todavía no lo he recibido, mi opinión ahora mismo es bastante negativa",Negativa,home
es_0811386,"El reloj está bien, pero lo pedí con los detalles en rojo (lo hay en negro pero precisamente en negro no me gustaba para quien se lo iba a regalar)y sin previo aviso, directamente me lo envían en negro. Me siento muy desilusionada. Rojo sólo trae detalles en la caja y la caja no la llevará puesta.",Negativa,watch
es_0307964,Para llamadas telefónicas no sirve. El micro deja mucho que desear. Apenas se entiende a la persona con la que hablas. Probado en varios modelos de móvil y todos el resultado es similar. Para oir música bien.,Negativa,electronics
es_0137392,Me resulta imposible conciliar el sueño con él.,Negativa,personal_care_appliances
es_0974125,"Muy chulo pero duró 2 días, mi padre se llevó una decepción",Negativa,wireless
es_0208316,"En las imágenes de la ficha del producto aparece bien claro la imagen de la contraportada en perfecto castellano, a mi me llegó la carátula en completo italiano. El juego en sí está en castellano, tanto voces como subtítulos, aunque creo que el actor de voz español del protagonista no es el mismo que en la entrega anterior (Deus Ex: Human Revolution); si es el mismo, no se parece casi nada...",Negativa,video_games
es_0062476,"No me gustan porque tienen costuras y hacen el culo como si fueras un bebé con pañales, eso si, son muy calentitas",Negativa,apparel
es_0467924,No lo recomiendo. A mi no me gustado nada .Mala calidad de plástico. Por ese dinero debería estar mucho mejor,Negativa,kitchen
es_0140384,"No puedo opinar nada porque nunca me llegó,los medios de envio ponen y confirman ellos mismos la entrega y luego no se puede reclamar nada,ya me ha pasado alguna vez que otra,no recomiendo comprar nada que no sea prime porque ya he perdido unos cuantos productos de esta manera.",Negativa,wireless
es_0741756,Es la funda de más mala calidad que e comprado para un movil ni tres días y ya estaba desplegada por todos lados .muy descontento por que cualquier funda del chino de mi pueblo es más duradera y más barata,Negativa,home
es_0350801,"NO es de wii tal y como aparece en la foto, engaño",Negativa,video_games
es_0610732,"En la foto parece más grandes, mi niña se quedó un poco decepcionada.",Negativa,home
es_0855666,"La tela es de mala calidad, se arruga muchísimo, se transparenta mucho también y para nada debería costar 20€, más baratos y de mejor calidad hay en el chino de abajo dei casa. No merece la pena.",Negativa,apparel
es_0982108,No coincide con el teléfono,Negativa,wireless
es_0198075,La caja del producto llegó con un porrazo. Espero una solución pues es para un regalo y el precio pagado no es para entregarlo de esta manera.,Negativa,toy
es_0155110,"Realmente el alcolchado es cómodo, pero el largo de las piernas de la malla es demasiado corto. por lo cual siempre se tiene que llevar debajo de otros pantalones.",Negativa,sports
es_0594231,"tiene apariencia, pero el producto no tiene calidad, y mucho menos los guantes que son malisimos.",Negativa,sports
es_0153044,Pedi que me mandaran un protector para la pantalla de la camara y me han mandado un plástico para un iphone. ahora tengo que hacer la devolución.,Negativa,wireless
es_0432653,"Es cómodo para usar, pero en la ropa, en el primer lavado ya se ha ido casi todo, deberían hacer la tinta más resistente",Negativa,toy
es_0869380,No me ha gustado la calidad de imagen que ofrece en comparación con las original. Además al tiempo daba fallo en unas conexión y tuve que apañarla con cinta adhesiva.,Negativa,wireless
es_0454604,Donde puedo conseguir el palo Q lo Sujeta?,Negativa,beauty
es_0771374,"He usado algunos cristales templados para mi móvil, y sé lo que puedo esperar de estos. Este, no cubre toda la pantalla. Solo cubre la parte que se enciende, pero la parte negra que es pantalla todavía. No lo he devuelto porque cuando he ido a usarlo cuando lo necesitaba, ya había pasado tiempo. Sino, ya lo habría hecho.",Negativa,wireless
es_0244773,"El juguete una vez lavado, tiene poca consistencia",Negativa,toy
es_0523563,Es bonito pero al tiempo se desengancharse la piedra de madera del metal.,Negativa,apparel
es_0649716,"Tiene solo 3 meses y no carga, de repente ha dejado de funcionar. Quiero saber como se tramita una devolución o sustitución del producto",Negativa,electronics
es_0271344,No me ha llegado No puedo opinar,Negativa,electronics
es_0811201,La funda no se cierra bien. Queda abierta.,Negativa,pc
es_0604340,"Es más pequeña para la medida que pone. Un poco decepcionada en ese sentido, por lo demás calidad precio aceptable.",Negativa,sports
es_0427332,"Sigo esperando a que el producto llegue, ya que nunca lo hizo y vamos para dos meses.... Me puse en contacto con el vendedor, respondieron que hubo un problema y volvían a mandarlo. Aún no ha llegado nada, tampoco AMAZON se ha puesto en contacto conmigo ni me han reembolsado nada, cuando te mandan mails como que se quedan con copias de los mensajes que mande y demás.... pero la realidad es que pasa el tiempo, no sé nada y encima me mandáis e-mail para que valore el producto.... De Risa vamos!!!! Y soy cliente PREMIUM.... creo que si esto lo lee AMAZON debería molestarse un poquito más en atender bien a sus clientes....",Negativa,home
es_0229217,"No puedo valorarla porque, después de casi una semana, aún no he recibido mi pedido. Pienso que amazon tendría que valorar las compañías de transporte con que trabaja, porque es indignante que pague mi cuota prime y nunca reciba mi pedido el día que toca",Negativa,sports
es_0257897,"Que sea barata no justifica su mala calidad. Duele a los pocos minutos, deja marcas de moratones en la cara y es muy incómoda.",Negativa,home_improvement
es_0987028,Yo no lo pondría en contacto directo con los alimentos,Negativa,kitchen
es_0007119,"En el montaje te das cuenta de que el material no es bueno. En mi caso, siguiendo perfectamente las instrucciones de montaje, los cajones no quedaron bien alineados, porque las dimensiones del cajón eran bastante más pequeñas que las del hueco. Si buscas un mueble para un apaño, este es suficiente, pero si quieres algo más estable, no lo recomiendo.",Negativa,furniture
es_0551437,"Malísima calidad, rotas al segundo uso",Negativa,kitchen
es_0637770,"Se quedó sin agua, y se bloqueó la turbina, el motor gira, pero la turbina no. No he podido contactar con el fabricante ni con amazon para pedir el recambio. Me sale muy cara esta bomba de agua. No volveré a comprar este tipo de producto en amazon, ya que no hay tienda de recambios.",Negativa,lawn_and_garden
es_0622474,El vendedor es un impresentable Lo digo por una conversación telefónica que tuve con el Por una duda que tenía,Negativa,automotive
es_0370065,Muchos de ellos venían secos,Negativa,home_improvement
es_0658252,No lo veo nada práctico. No me ha gustado nada.,Negativa,kitchen
es_0027385,"Lo siento mucho pero no aspira con fuerza, viene en perfecto estado tiene un formato muy bonito y facil de usar pero le falta aspirar con mas fuerza.",Negativa,baby_product
es_0665658,"Resultan incómodos ya que la goma que se acopla detrás de la oreja se mueve y por lo tanto el auricular se cae. Su batería dura muy poco, autonomía que brilla por su ausencia. La conexión bluetooth se corta a menudo. No son nada recomendables.",Negativa,wireless
es_0517455,"Es una mierda dos días de uso y rota, la goma parece q está podrida",Negativa,automotive
es_0361386,No lo he recibido. Se ha quedado por el camino.,Negativa,sports
es_0703573,Yo lo cogi y lo q me llego no corresponde con la foto para nada l,Negativa,toy
es_0206115,No llegó el producto,Negativa,home
es_0841087,Pues yo lo veo muy lento! Es mejor el tv box de gt media 1000 veces mas y trae un app de fabrica muy buena para ver iptv y el mado de gt media es mucho mas chulo io he probado 5 tv box me he quedado cob gt media es extraordinario es incomparable con este,Negativa,other
es_0120511,"Necesitaba este artículo el pasado viernes. Hoy es lunes y no lo tengo, porque los repartidores de amazon lo entregan en recepción, a pesar de que estamos en casa.",Negativa,home
es_0582600,"La descripción sobre la dureza genera una impresión de resistencia que no es para tanto, se astilla con facilidad en los bordes, por el precio y siendo sólo 2 Uds. frente a otros que venden pack de 3 a menor precio esperaba que fuera mejor. Además al ser el mismo protector para varios modelos no se adapta al 100% al modelo A1, presentando un agujero circular mecanizado en la parte de la cámara frontal que no coincide con el objetivo del teléfono.",Negativa,pc
es_0139838,El primero que metí en impresora no funcionó a pesar de que lo reconoció sin problema...así que probé con el otro y va correctamente. Decepcionado por comprar dos y que solo funcione uno.,Negativa,office_product
es_0188878,"Pongo una estrella por el simple hecho que no pude utilizarlo en mi coche, era incompatible.",Negativa,automotive
es_0351048,"Queda todo bien recogido, pero la función de carga no funciona. Es el segundo que pruebo de este tipo y de otro vendedor y me ha pasado igual. Con amazon como siempre genial a la hora de devolver.",Negativa,pc
es_0364092,"El color idéntico a la foto, se adapta regular al IPad Air, encaja perfectamente excepto en la parte inferior que queda levantado, una pena. Los botones de volumen son un poco duros. Por lo demás bien, protege bien que era lo que buscaba, reconoce el sistema de apagado automático de pantalla y sostiene bien el iPad de pie. Excepto por el ajuste inferior que es molesto (sobretodo cuando hay que enchufarlo para cargar) sería perfecto.",Negativa,wireless
es_0109828,"Juego a Pc y compré este ratón porque tenía uno inalámbrico también de Amazon que iba al revés la ruedecita de subir y bajar, a este le pasa exacatamente lo mismo. Es muy cómodo y cumple su función pero tiene el mismo problema que mi anterior ratón, la rueda está al revés o algo.",Negativa,pc
es_0202050,"Se ha tenido que devolver por mal funcionamiento, cuando lo recibí no sospeché que fallaba no reconocía la sim al introducirla así que hice un duplicado en el día de ayer con el mismo resultado que la anterior, no reconocía la tarjeta pero si que pedía el pin al estar montada en cualquiera de las dos ranuras, tampoco reconocía las tarjetas de memoria probe con 2 que sí funcionaban en otros smartphone, estéticamente se recibió con los defectos mencionados a los que no le di mucha importancia pero internamente el fallo del móvil lo hace inoperativo. He pedido el reenbolso ya que amazon no me daba opción de que remplazaran o repararan, una verdadera lástima.",Negativa,wireless
es_0522877,"Me parecía un buen producto, pero a mi galgo de 9 meses le ha dirado 2 días... 😔",Negativa,pet_products
es_0449622,El material es de baja calidad y no tienes la fotografía o la imagen que debe resultar como ejemplo para ir revisando.,Negativa,toy
es_0580445,Después de un mes de uso no noto nada diferente. Esperaré a finalizar todo..,Negativa,drugstore
es_0793584,"Hago un pedido en amazon y resulta que en mi paquete no me llega el producto y me dicen que me lo vuelven a enviar y después que no, o sea que no recibo el producto, cosa que no es mi culpa y he pagado por algo que no tengo.",Negativa,beauty
es_0110051,"Como lubricante esta bien pero nada más, no me ha funcionado para nada mas, no lo volveria a comprar.",Negativa,drugstore
es_0031031,"Llevo muchos años usando Zoggs como gafas para entrenar y estas últimas me han decepcionado. No se si por la calidad de la silicona o por su cantidad, pero son mucho menos cómodas y para que no me entre agua tengo que apretarlas mucho mas. He vuelto a coger unas antiguas del mismo modelo no te digo mas...",Negativa,sports
es_0582211,"En mi opinión es un libro para niños, no para adultos. Lo compré pensando que sería del estilo de ""Pequeña historia de España"", que me gustó mucho; y no tiene nada que ver. Bueno sí, la portada.",Negativa,book
es_0413018,Muy malos. No se quedan en posición ni un minuto. Las cintas son muy débiles. Las devolví después una sola salida,Negativa,sports
es_0169395,"el sonido es muy regular, vienen acompañado de unos cascos que aumentan la mala calidad del sonido y su batería no dura nada",Negativa,sports
es_0953537,Son muy pequeños El tamaño es ridículo,Negativa,toy
es_0098475,"Tiene poco detalle, le faltan muchos pueblos",Negativa,book
es_0356898,"el primer día que la usé, según estaba limpiando la entrada del garaje, saltó la pistola por la presión, mojando a la gente que por allí pasaba y poniendome tibio de agua. lo intenté arreglar y se volvió a romper... también se rompió por la unión al grifo. Resumiendo: es una autentica porquería. RECOMIENDO NO COMPRARLA, LA TIRAS EL PRIMER DÍA DE USO.",Negativa,lawn_and_garden
es_0015136,Material de muy baja calidad,Negativa,electronics
es_0837372,"es de mala calidad, y me ha llegado dañado por todas partes",Negativa,home
es_0154967,"Mi calificación es así por lo siguiente :compre este articulo por que ponía que valía para la tablet Huawei Media Pad t5 de 32 GB con WiFi, al menos es lo que ponía en Amazon pero mi sorpresa es que ni por asomo vale para dicha tablet por lo cual la tuve que devolver, no se el por que dicen una cosa uy luego es otra",Negativa,wireless
es_0510108,"Es de plástico muy endeble, cuando te sientas se deforma. Lo he instalado en un roca victoria y sobresale por los lados, tiene un diámetro superior. Lo único que funciona bien es la amortiguación.",Negativa,home_improvement
es_0841684,"La rueda delante venía defectuosa, no gira. Me ofrecieron enviarme otra en vez de devolver el producto. La rueda que me enviaron era usada, lo no devolví porque ya giraba bien y mi hijo llevaba una semana esperando poder usarlo, era su regalo de cumpleaños.",Negativa,sports
es_0821718,"Buenas tardes, he recibido el paquete y se encontraba abierto. El envoltorio esta en malas condiciones.",Negativa,beauty
es_0528014,Es un producto medio- bajo se desconecta solo después de pasar unos 30 minutos y claro es muy molesto.,Negativa,electronics
es_0395450,"lo puse a unos metros de un gato y este ni se inmutó, pero ni este ni otros modelos. por lo que yo creo q esta tecnica no es fiable",Negativa,lawn_and_garden
es_0599282,"Estaba contento por las prestaciones que daba. Pero misteriosamente ha dejado de cargar los dispositivos. De entrada, fenomenal. La batería esta cargada. De salida, fatal. Los dispositivos no se cargan.",Negativa,wireless
es_0765331,La funda es de muy mala calidad. Y el cristal templado no cubre la pantalla al completo. Una auténtica basura.,Negativa,wireless
es_0227990,"demasiado grande. Llegó aplastado, muy deficiente el embalaje. El sombrero es muy bonito pero creo que las medidas no se corresponden",Negativa,apparel
es_0806326,"La pulsera está muy lograda, pero se suelta de vez en cuando. Mejor ir a la tienda y comprar la original.",Negativa,sports
es_0709950,Compré este artículo junto con otras dos ollas de la misma marca porque quería que me durasen y fuesen de buena calidad pero después del primer uso ya estaba lleno de marcas que no se iban. Las fotos son justo después del PRIMER USO! No reclamé y me las quedé por pereza y falta de tiempo sinceramente... Pero esperaba más calidad.,Negativa,home
es_0024632,El ventilador no va bien. No respeta el temporizador.,Negativa,home
es_0522619,"No cubre toda la pantalla del pocophone f1, por lo que no queda muy bien estéticamente.",Negativa,wireless
es_0731786,"Producto muy malo,se lo puse a mi perro y en la primera tirada del animal ,se rompió el enganche.Ademas de ser malo el producto un peligro para nuestras máscotas.Ya ke mi perro salió corriendo sin sujeción.",Negativa,pet_products
es_0392703,Los gatos lo harán con la arena me parece algo inútil de hecho me parece mucho más útil por una bolsa de plástico en el alero que está más a la medida,Negativa,pet_products
es_0797515,Los productos aparentemente están bien pero al conectarlos uno de ellos viene con la barra de luz fundida por lo que ruego que me envíen una barra de luz y yo mismo se lo cambio y así evitar la devolución del producto espero su respuesta un saludo,Negativa,lawn_and_garden
es_0556425,No me gustó para nada. Lo compré para talla de un año y medio y ni si quiera va para un niño de 7 meses ... La tela es horrible.no recomiendo para nadien,Negativa,apparel
es_0945245,Llevo esperando desde el 19 de octubre...no ha llegado...ni creo que llegue. Los vendedores externos de amazon cada vez peor.,Negativa,home
es_0500105,No sirve para blackview 7000 aunque el fabricante dice que si,Negativa,wireless
es_0465201,Es un plástico (no vidrio templado) que dura puesto 3 minutos. Perfecto para tirar el dinero y el tiempo.,Negativa,wireless
es_0615557,"En esta ocasión me he encontrado nudos en la bobina en varios recorridos del filamento, lo que ello implica que pierdes algunas piezas a medio imprimir. Es la primera vez que en esta marca me encuentro con este problema. Tengo otra bobina y espero que no tenga este problema.",Negativa,industrial_supplies
es_0146926,"La pieza tiene un estriado mas estrecho que la original, lo que ocasiona que el sinfin no actue correctamente. Fallo solo subsanable quitando esta pieza y colocando, en mi caso, la original por el lado sin usar y automaticamente desaparece fallo. Asi pues, pieza defectuosa que no sirve, y ademas del coste en horas de taller para encontar averia, mas de 120€, no devuelven ni siquiera el importe completo. Alguien deberia responsabilizarse del daño economico padecido por una pieza que no sirve. Amazon? Vendedor? Quedo a la espera de respuestas",Negativa,automotive
es_0072781,Muy bonito pero en menos de 1 mes tiene la correa amarilla... Un color sucio y viejo... Y no ha hecho nada,Negativa,watch
es_0078100,"Malísimos, un día me duraron.Llegaron descoloridos pero es que tal y como me los puse,uno roto",Negativa,jewelry
es_0529601,Muy malo dejo de funcionar en 2 días,Negativa,wireless
es_0010059,"No tiene nada de precisión, me dice q esta en la autopista de Murcia y tengo al niño al lado. Encima de todo los mensajes han dejado de funcionar y la camara a distancia nunca ha funcionado. Lástima de dinero tirado a la basura.",Negativa,wireless
es_0231790,la nave es muy bonita y de buen material tiene para montar en el habitaculo el piloto se despliegan las alas y un cañon que supuestamente dispara las balas que no asi en mi caso no funciona una decepcion para mi y para el niño voi a intentar descambiarlo pero es un rollo no tengo impresora y si la etiqueta lo veo complicado por favor a los señores de amazon ponerse en contacto gracias,Negativa,toy
es_0031068,Hace 2 semanas que lo deberia haber recibido y aun nada,Negativa,automotive
es_0762534,mal producto ya que no es homologado y no sirve para guardar las armas de cara a la guardia civil.,Negativa,home_improvement
es_0578396,"Hola, el parasol funciona correctamente, cuesta un poco adaptarlo a la cámara, pero es pillarle el truco, lo que no me ha gustado es que el otro día se me cayó de una silla al suelo,poca distancia, y se partió en 2, es finísimo el plástico, lo pegué con superglue y ya veremos lo que dura, pues presiento que si hago fuerza partirá de nuevo.",Negativa,camera
es_0677229,El lienzo llegó con pequeños pliegues en una de las esquinas. El sistema de fijación es débil y te obliga a colocar otras fijaciones a la pared Sin llegar a ser un mal producto. No cumplió mis expectativas completamente,Negativa,home
es_0850930,"Lo descambié. El Precio era muy muy bueno, pero la calidad de sonido totalmente insuficiente. Una pena porque me gustaba el producto",Negativa,wireless
es_0354000,tenia gran expectativa y me decepcionó,Negativa,digital_ebook_purchase
es_0360739,"Carcasa del mando a distancia de Opel Astra, lo que no se ve en las fotos es el otro lado del mando, no lleva logo de Opel, sólo un agujero, quizá fue solo con el que me enviaron a mi pero me costó muchísimo quitar el pasador del espadin de la llave. En fin, correcto sin más, supongo que habrá otros de mayor calidad",Negativa,automotive
es_0833365,"El láser no funcionaba. Lo que sí funcionó a la perfección, es el sistema para hacerme llegar un producto defectuoso.",Negativa,home_improvement
es_0689997,"Desde que lo compré no he sacado ningún insecto de dentro, ni vivo ni muerto.... Dinero tirado.",Negativa,home
es_0949115,Son muy bonitos en la foto.,Negativa,jewelry
es_0372003,"Es pequeño y llego con muy poco relleno. El material no muy bueno, pero para el precio que puedes exigir.",Negativa,toy
es_0433733,Parece ser de buena calidad pero en mi caso dejo de funcionar correctamente en 2 días. Los auriculares se desconectan con el más mínimo movimiento. Una mala compra !,Negativa,wireless
es_0367589,"compré estos altavoces pensando que serían adecuados y dada su marca, pero me resultaron de insuficiente potencia y los devolví",Negativa,automotive
es_0018816,No sirve para nada. Incluso deja manchas blanquecinas. No lo vuelvo a comprar.,Negativa,drugstore
es_0077729,No he recibido nada y es la segunda vez.,Negativa,pc
es_0134294,De los 80 rotuladores 13 no pintan. Uno tiene la punta rota y otro no corresponde al color. Y la funda no es negra sino color camuflaje.,Negativa,furniture
es_0110172,"Es muy bonita, pero bastante grande. Tiene mucho huevo para las tarjetas pero el cierre se rompe con facilidad si no lo manipulas con cuidado.",Negativa,luggage
es_0250470,La verdad k llevo tiempo usandolo y no me gusta nada no ancla bien en mis tripodes y aparte no se puede regular la luz te deja ciega pa grabar,Negativa,camera
es_0156861,En la descripcion pone que son dos...pero solo me llego 1...,Negativa,automotive
es_0500095,"Es de muy mala calidad. La rejilla en el segundo lavado se ha oxidado y a la basura, y como cacerola no vale porque se pega todo",Negativa,home
es_0424104,Es bonito y de buen tamaño. Muy cómodo para 1-2 personas. Y la base es giratoria. El fondo es liso no se ve la espiral. Justo como la quería. El color muy bonito. La única pega es que el plástico es malo y desprende el olor horrible. Y cuando tomas el té notas el olor del plástico. Tardo un mes para ventilarse.,Negativa,kitchen
